"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6350","test_independent_flow[chromium]","tests.e2e_tests","Thu Apr 23 20:20:33 UTC 2026","passed","Thu Apr 23 20:20:39 UTC 2026","","test_independent_flow","",""
"","10023","test_search_for_books[chromium]","tests.UI_tests","Thu Apr 23 20:19:48 UTC 2026","passed","Thu Apr 23 20:19:58 UTC 2026","","test_search_books_bytitle","",""
"","4241","test_search_clear[chromium]","tests.e2e_tests","Thu Apr 23 20:20:52 UTC 2026","passed","Thu Apr 23 20:20:56 UTC 2026","","test_negative","",""
"","3305","test_account_form_opens[chromium]","tests.e2e_tests","Thu Apr 23 20:20:44 UTC 2026","passed","Thu Apr 23 20:20:47 UTC 2026","","test_negative","",""
"","3777","test_open_article_and_verify_title[chromium]","tests.e2e_tests","Thu Apr 23 20:21:02 UTC 2026","passed","Thu Apr 23 20:21:06 UTC 2026","","test_open_article_and_verify_title_e2e","",""
"","3991","test_search_no_results_parametrized[chromium-\u041e\u0447\u0435\u043d\u044c\u0414\u043b\u0438\u043d\u043d\u0430\u044f\u0421\u0442\u0440\u043e\u043a\u0430\u041a\u043e\u0442\u043e\u0440\u043e\u0439\u041d\u0435\u0442\u041d\u0430\u0421\u0430\u0439\u0442\u0435-long_string]","tests.e2e_tests","Thu Apr 23 20:21:24 UTC 2026","passed","Thu Apr 23 20:21:28 UTC 2026","","test_negative1","",""
"","4388","test_navigate_to_tools[chromium]","tests.UI_tests","Thu Apr 23 20:19:18 UTC 2026","passed","Thu Apr 23 20:19:23 UTC 2026","","test_navigate_to_tools","",""
"","8598","test_full_navigation_e2e[chromium]","tests.e2e_tests","Thu Apr 23 20:20:21 UTC 2026","passed","Thu Apr 23 20:20:29 UTC 2026","","test_e2e_flow","",""
"Позитивный тест: должен пройти со словом AI","6123","test_search_valid_book[chromium]","tests.UI_tests","Thu Apr 23 20:18:41 UTC 2026","passed","Thu Apr 23 20:18:48 UTC 2026","","test_for_books_new","",""
"","3301","test_navigation_books_section_e2e[chromium]","tests.e2e_tests","Thu Apr 23 20:20:40 UTC 2026","passed","Thu Apr 23 20:20:43 UTC 2026","","test_navigation_books_section_e2e","",""
"","3065","test_verify_articles_api_and_ui[chromium]","tests.API_tests","Thu Apr 23 20:18:22 UTC 2026","passed","Thu Apr 23 20:18:25 UTC 2026","","test_api1","",""
"","4332","test_navigation_to_books[chromium]","tests.UI_tests","Thu Apr 23 20:19:36 UTC 2026","passed","Thu Apr 23 20:19:40 UTC 2026","","test_navigation_to_books","",""
"","775","test_main_page_status","tests.API_tests","Thu Apr 23 20:18:14 UTC 2026","passed","Thu Apr 23 20:18:15 UTC 2026","","test_api","",""
"","3607","test_sign_button_exists_on_homepage[chromium]","tests.UI_tests","Thu Apr 23 20:19:10 UTC 2026","passed","Thu Apr 23 20:19:14 UTC 2026","","test_home_page","",""
"","5724","test_search_no_results_parametrized[chromium-1234567890-digits]","tests.e2e_tests","Thu Apr 23 20:21:17 UTC 2026","passed","Thu Apr 23 20:21:23 UTC 2026","","test_negative1","",""
"","3626","test_navigation_to_any_menu_item[chromium]","tests.UI_tests","Thu Apr 23 20:19:32 UTC 2026","passed","Thu Apr 23 20:19:35 UTC 2026","","test_navigation_to_about","",""
"","3350","test_account_button_is_visible_after_login[chromium]","tests.UI_tests","Thu Apr 23 20:18:31 UTC 2026","passed","Thu Apr 23 20:18:35 UTC 2026","","test_account_button","",""
"Проверяет, что заголовок из UI присутствует в коде API","3587","test_latest_article_consistency[chromium]","tests.API_tests","Thu Apr 23 20:18:18 UTC 2026","passed","Thu Apr 23 20:18:21 UTC 2026","","test_api","",""
"","5862","test_navigation_to_books[chromium]","tests.UI_tests","Thu Apr 23 20:18:35 UTC 2026","passed","Thu Apr 23 20:18:41 UTC 2026","","test_books_page","",""
"","2893","test_home_has_books[chromium]","tests.e2e_tests","Thu Apr 23 20:20:30 UTC 2026","passed","Thu Apr 23 20:20:33 UTC 2026","","test_homepage_displays_book_cards","",""
"Проверяет доступность подразделов сайта","696","test_sections_availability[books-Books]","tests.API_tests","Thu Apr 23 20:21:15 UTC 2026","passed","Thu Apr 23 20:21:16 UTC 2026","","test_api","",""
"","3380","test_open_first_book[chromium]","tests.UI_tests","Thu Apr 23 20:19:44 UTC 2026","passed","Thu Apr 23 20:19:47 UTC 2026","","test_open_first_book","",""
