"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6089","test_search_logic[chromium]","tests.UI_tests","Tue May 05 10:05:16 UTC 2026","passed","Tue May 05 10:05:22 UTC 2026","","test_AAA_search","",""
"","3338","test_independent_flow[chromium]","tests.e2e_tests","Thu May 07 20:34:05 UTC 2026","passed","Thu May 07 20:34:09 UTC 2026","","test_independent_flow","",""
"","3363","test_login_failed[chromium]","tests.UI_tests","Thu Apr 30 13:37:30 UTC 2026","broken","Thu Apr 30 13:37:33 UTC 2026","TestLogin","test_login","",""
"","5119","test_login_success_simulation[chromium-test@example.com-123456]","tests.UI_tests","Tue May 05 10:07:01 UTC 2026","passed","Tue May 05 10:07:06 UTC 2026","","test_search_content","",""
"","3599","test_account_button_is_visible_after_login[chromium]","tests.UI_tests","Tue May 05 10:05:22 UTC 2026","passed","Tue May 05 10:05:26 UTC 2026","","test_account_button","",""
"","3894","test_navigate_to_books[chromium]","tests.UI_tests","Thu Apr 30 13:38:17 UTC 2026","passed","Thu Apr 30 13:38:21 UTC 2026","TestNavigation","test_login","",""
"","6484","test_navigate_to_tools[chromium]","tests.UI_tests","Tue May 05 10:06:19 UTC 2026","passed","Tue May 05 10:06:25 UTC 2026","","test_navigate_to_tools","",""
"","1274","test_search_no_results_parametrized[chromium-!@#$%^&*-special_chars]","tests.e2e_tests","Thu May 07 20:33:53 UTC 2026","passed","Thu May 07 20:33:55 UTC 2026","","test_negative1","",""
"Позитивный тест: должен пройти со словом AI","7701","test_search_valid_book[chromium]","tests.UI_tests","Tue May 05 10:05:32 UTC 2026","passed","Tue May 05 10:05:40 UTC 2026","","test_for_books_new","",""
"","3908","test_navigation_to_any_menu_item[chromium]","tests.UI_tests","Tue May 05 10:06:33 UTC 2026","passed","Tue May 05 10:06:37 UTC 2026","","test_navigation_to_about","",""
"","1160","test_navigation_books_section_e2e[chromium]","tests.e2e_tests","Thu May 07 20:33:59 UTC 2026","passed","Thu May 07 20:34:01 UTC 2026","","test_navigation_books_section_e2e","",""
"","503","test_main_page_performance","tests.API_tests","Thu May 07 20:33:56 UTC 2026","passed","Thu May 07 20:33:57 UTC 2026","","test_api","",""
"","754","test_home_has_books[chromium]","tests.e2e_tests","Thu May 07 20:33:59 UTC 2026","passed","Thu May 07 20:33:59 UTC 2026","","test_homepage_displays_book_cards","",""
"Проверяет доступность подразделов сайта","1185","test_sections_availability[tag/tools-Tools]","tests.API_tests","Thu May 07 20:33:59 UTC 2026","passed","Thu May 07 20:34:00 UTC 2026","","test_api","",""
"Негативный тест: проверка отсутствия результатов","22386","test_search_negative_no_results[chromium]","tests.UI_tests","Tue May 05 10:05:40 UTC 2026","passed","Tue May 05 10:06:03 UTC 2026","","test_for_books_new","",""
"","1515","test_open_article_and_verify_title[chromium]","tests.e2e_tests","Thu May 07 20:34:00 UTC 2026","passed","Thu May 07 20:34:02 UTC 2026","","test_open_article_and_verify_title_e2e","",""
