"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_search_no_results_parametrized[chromium-!@#$%^&*-special_chars]","tests.e2e_tests","Thu Apr 30 14:22:55 UTC 2026","broken","Thu Apr 30 14:22:55 UTC 2026","","test_negative1","",""
"","0","test_verify_articles_api_and_ui[chromium]","tests.API_tests","Thu Apr 30 14:22:51 UTC 2026","broken","Thu Apr 30 14:22:51 UTC 2026","","test_api1","",""
"Позитивный тест: должен пройти со словом AI","0","test_search_valid_book[chromium]","tests.UI_tests","Thu Apr 30 14:22:52 UTC 2026","broken","Thu Apr 30 14:22:52 UTC 2026","","test_for_books_new","",""
"Проверяет доступность подразделов сайта","946","test_sections_availability[tag/tools-Tools]","tests.API_tests","Thu Apr 30 14:22:58 UTC 2026","passed","Thu Apr 30 14:22:59 UTC 2026","","test_api","",""
"","0","test_e2e_open_article[chromium]","tests.e2e_tests","Thu Apr 30 14:22:56 UTC 2026","broken","Thu Apr 30 14:22:56 UTC 2026","","test_search_e2e","",""
"","0","test_search_flow_debug[chromium]","tests.e2e_tests","Thu Apr 30 14:22:54 UTC 2026","broken","Thu Apr 30 14:22:54 UTC 2026","","test_about_flow","",""
"","533","test_main_page_headers","tests.API_tests","Thu Apr 30 14:22:50 UTC 2026","passed","Thu Apr 30 14:22:50 UTC 2026","","test_api","",""
"Проверяет, что заголовок из UI присутствует в коде API","0","test_latest_article_consistency[chromium]","tests.API_tests","Thu Apr 30 14:22:51 UTC 2026","broken","Thu Apr 30 14:22:51 UTC 2026","","test_api","",""
"","401","test_main_page_performance","tests.API_tests","Thu Apr 30 14:22:50 UTC 2026","passed","Thu Apr 30 14:22:51 UTC 2026","","test_api","",""
"","0","test_full_navigation_e2e[chromium]","tests.e2e_tests","Thu Apr 30 14:22:54 UTC 2026","broken","Thu Apr 30 14:22:54 UTC 2026","","test_e2e_flow","",""
"Негативный тест: проверка отсутствия результатов","0","test_search_negative_no_results[chromium]","tests.UI_tests","Thu Apr 30 14:22:52 UTC 2026","broken","Thu Apr 30 14:22:52 UTC 2026","","test_for_books_new","",""
"Проверяет доступность подразделов сайта","935","test_sections_availability[books-Books]","tests.API_tests","Thu Apr 30 14:22:56 UTC 2026","passed","Thu Apr 30 14:22:57 UTC 2026","","test_api","",""
"","0","test_homepage_visual_layout[chromium]","tests.UI_tests","Thu Apr 30 14:22:53 UTC 2026","broken","Thu Apr 30 14:22:53 UTC 2026","","test_navigation","",""
"","0","test_search_for_books_with_pom[chromium]","tests.UI_tests","Thu Apr 30 14:22:54 UTC 2026","broken","Thu Apr 30 14:22:54 UTC 2026","","test_search_for_books","",""
"","0","test_search_via_iframe[chromium]","tests.e2e_tests","Thu Apr 30 14:22:56 UTC 2026","broken","Thu Apr 30 14:22:56 UTC 2026","","test_search_via_iframe","",""
"","0","test_open_article_and_verify_title[chromium]","tests.e2e_tests","Thu Apr 30 14:22:56 UTC 2026","broken","Thu Apr 30 14:22:56 UTC 2026","","test_open_article_and_verify_title_e2e","",""
"","389","test_main_page_content_integrity","tests.API_tests","Thu Apr 30 14:22:51 UTC 2026","passed","Thu Apr 30 14:22:51 UTC 2026","","test_api","",""
"","0","test_sign_button_exists_on_homepage[chromium]","tests.UI_tests","Thu Apr 30 14:22:52 UTC 2026","broken","Thu Apr 30 14:22:52 UTC 2026","","test_home_page","",""
"","0","test_navigation_menu_responsive[chromium]","tests.UI_tests","Thu Apr 30 14:22:53 UTC 2026","broken","Thu Apr 30 14:22:53 UTC 2026","","test_navigation","",""
"","0","test_navigate_to_tools[chromium]","tests.UI_tests","Thu Apr 30 14:22:52 UTC 2026","broken","Thu Apr 30 14:22:52 UTC 2026","","test_navigate_to_tools","",""
"","0","test_independent_flow[chromium]","tests.e2e_tests","Thu Apr 30 14:22:54 UTC 2026","broken","Thu Apr 30 14:22:54 UTC 2026","","test_independent_flow","",""
"","0","test_account_form_opens[chromium]","tests.e2e_tests","Thu Apr 30 14:22:54 UTC 2026","broken","Thu Apr 30 14:22:54 UTC 2026","","test_negative","",""
"","0","test_search_no_results_parametrized[chromium-\u041e\u0447\u0435\u043d\u044c\u0414\u043b\u0438\u043d\u043d\u0430\u044f\u0421\u0442\u0440\u043e\u043a\u0430\u041a\u043e\u0442\u043e\u0440\u043e\u0439\u041d\u0435\u0442\u041d\u0430\u0421\u0430\u0439\u0442\u0435-long_string]","tests.e2e_tests","Thu Apr 30 14:22:55 UTC 2026","broken","Thu Apr 30 14:22:55 UTC 2026","","test_negative1","",""
"","0","test_home_has_books[chromium]","tests.e2e_tests","Thu Apr 30 14:22:54 UTC 2026","broken","Thu Apr 30 14:22:54 UTC 2026","","test_homepage_displays_book_cards","",""
"","0","test_search_logic[chromium]","tests.UI_tests","Thu Apr 30 14:22:52 UTC 2026","broken","Thu Apr 30 14:22:52 UTC 2026","","test_AAA_search","",""
